"action_id","title","action_layer","script_path","platform","audience","tier","status","mutation_capable","requires_admin","stores_credentials","stores_target_inventory","evidence","issue_area","action_type"
"STORAGE_SMB_SERVER_SMB_SERVER_SERVICE_STATUS_SUMMARY_V1","Smb Server Service Status Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/962-smb-server-service-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SERVER_SERVICE_CONFIGURATION_SUMMARY_V1","Smb Server Service Configuration Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/963-smb-server-service-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SERVER_SERVICE_COUNT_SUMMARY_V1","Smb Server Service Count Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/964-smb-server-service-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SERVER_SERVICE_RISK_CATEGORY_SUMMARY_V1","Smb Server Service Risk Category Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/965-smb-server-service-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SERVER_SERVICE_EVENT_COUNT_24H_V1","Smb Server Service Event Count 24h","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/966-smb-server-service-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SERVER_SERVICE_EVENT_COUNT_7D_V1","Smb Server Service Event Count 7d","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/967-smb-server-service-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SERVER_SERVICE_GUIDANCE_PLAN_V1","Smb Server Service Guidance Plan","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/968-smb-server-service-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SERVER_SERVICE_QUESTION_PLAN_V1","Smb Server Service Question Plan","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/969-smb-server-service-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SERVER_SERVICE_RUNNER_SUMMARY_V1","Smb Server Service Runner Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/970-smb-server-service-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SERVER_SERVICE_PRESENCE_SUMMARY_V1","Server Service Presence Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/971-server-service-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SERVER_SERVICE_STATUS_SUMMARY_V1","Server Service Status Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/972-server-service-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SERVER_SERVICE_CONFIGURATION_SUMMARY_V1","Server Service Configuration Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/973-server-service-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SERVER_SERVICE_COUNT_SUMMARY_V1","Server Service Count Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/974-server-service-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SERVER_SERVICE_RISK_CATEGORY_SUMMARY_V1","Server Service Risk Category Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/975-server-service-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SERVER_SERVICE_EVENT_COUNT_24H_V1","Server Service Event Count 24h","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/976-server-service-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SERVER_SERVICE_EVENT_COUNT_7D_V1","Server Service Event Count 7d","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/977-server-service-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SERVER_SERVICE_GUIDANCE_PLAN_V1","Server Service Guidance Plan","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/978-server-service-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SERVER_SERVICE_QUESTION_PLAN_V1","Server Service Question Plan","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/979-server-service-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SERVER_SERVICE_RUNNER_SUMMARY_V1","Server Service Runner Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/980-server-service-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SHARE_INVENTORY_PRESENCE_SUMMARY_V1","Smb Share Inventory Presence Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/981-smb-share-inventory-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SHARE_INVENTORY_STATUS_SUMMARY_V1","Smb Share Inventory Status Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/982-smb-share-inventory-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SHARE_INVENTORY_CONFIGURATION_SUMMARY_V1","Smb Share Inventory Configuration Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/983-smb-share-inventory-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SHARE_INVENTORY_COUNT_SUMMARY_V1","Smb Share Inventory Count Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/984-smb-share-inventory-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SHARE_INVENTORY_RISK_CATEGORY_SUMMARY_V1","Smb Share Inventory Risk Category Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/985-smb-share-inventory-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SHARE_INVENTORY_EVENT_COUNT_24H_V1","Smb Share Inventory Event Count 24h","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/986-smb-share-inventory-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SHARE_INVENTORY_EVENT_COUNT_7D_V1","Smb Share Inventory Event Count 7d","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/987-smb-share-inventory-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SHARE_INVENTORY_GUIDANCE_PLAN_V1","Smb Share Inventory Guidance Plan","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/988-smb-share-inventory-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SHARE_INVENTORY_QUESTION_PLAN_V1","Smb Share Inventory Question Plan","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/989-smb-share-inventory-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SHARE_INVENTORY_RUNNER_SUMMARY_V1","Smb Share Inventory Runner Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/990-smb-share-inventory-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SHARE_PERMISSION_PRESENCE_SUMMARY_V1","Share Permission Presence Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/991-share-permission-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SHARE_PERMISSION_STATUS_SUMMARY_V1","Share Permission Status Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/992-share-permission-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SHARE_PERMISSION_CONFIGURATION_SUMMARY_V1","Share Permission Configuration Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/993-share-permission-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SHARE_PERMISSION_COUNT_SUMMARY_V1","Share Permission Count Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/994-share-permission-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SHARE_PERMISSION_RISK_CATEGORY_SUMMARY_V1","Share Permission Risk Category Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/995-share-permission-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SHARE_PERMISSION_EVENT_COUNT_24H_V1","Share Permission Event Count 24h","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/996-share-permission-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SHARE_PERMISSION_EVENT_COUNT_7D_V1","Share Permission Event Count 7d","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/997-share-permission-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SHARE_PERMISSION_GUIDANCE_PLAN_V1","Share Permission Guidance Plan","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/998-share-permission-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SHARE_PERMISSION_QUESTION_PLAN_V1","Share Permission Question Plan","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/999-share-permission-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SHARE_PERMISSION_RUNNER_SUMMARY_V1","Share Permission Runner Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1000-share-permission-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SESSION_PRESENCE_SUMMARY_V1","Smb Session Presence Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1001-smb-session-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SESSION_STATUS_SUMMARY_V1","Smb Session Status Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1002-smb-session-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SESSION_CONFIGURATION_SUMMARY_V1","Smb Session Configuration Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1003-smb-session-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SESSION_COUNT_SUMMARY_V1","Smb Session Count Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1004-smb-session-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SESSION_RISK_CATEGORY_SUMMARY_V1","Smb Session Risk Category Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1005-smb-session-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SESSION_EVENT_COUNT_24H_V1","Smb Session Event Count 24h","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1006-smb-session-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SESSION_EVENT_COUNT_7D_V1","Smb Session Event Count 7d","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1007-smb-session-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SESSION_GUIDANCE_PLAN_V1","Smb Session Guidance Plan","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1008-smb-session-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SESSION_QUESTION_PLAN_V1","Smb Session Question Plan","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1009-smb-session-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_SESSION_RUNNER_SUMMARY_V1","Smb Session Runner Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1010-smb-session-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_OPEN_FILE_PRESENCE_SUMMARY_V1","Smb Open File Presence Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1011-smb-open-file-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_OPEN_FILE_STATUS_SUMMARY_V1","Smb Open File Status Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1012-smb-open-file-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_OPEN_FILE_CONFIGURATION_SUMMARY_V1","Smb Open File Configuration Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1013-smb-open-file-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_OPEN_FILE_COUNT_SUMMARY_V1","Smb Open File Count Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1014-smb-open-file-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_OPEN_FILE_RISK_CATEGORY_SUMMARY_V1","Smb Open File Risk Category Summary","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1015-smb-open-file-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_OPEN_FILE_EVENT_COUNT_24H_V1","Smb Open File Event Count 24h","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1016-smb-open-file-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_OPEN_FILE_EVENT_COUNT_7D_V1","Smb Open File Event Count 7d","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1017-smb-open-file-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_OPEN_FILE_GUIDANCE_PLAN_V1","Smb Open File Guidance Plan","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1018-smb-open-file-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
"STORAGE_SMB_SERVER_SMB_OPEN_FILE_QUESTION_PLAN_V1","Smb Open File Question Plan","windows-file-server-smb-server-evidence-v1","action-layers/windows/storage-admin/windows-file-server-smb-server-evidence-v1/scripts/checks/1019-smb-open-file-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-file-server-smb-server-evidence-v1","evidence"
