"action_id","title","action_layer","script_path","platform","audience","tier","status","mutation_capable","requires_admin","stores_credentials","stores_target_inventory","evidence","issue_area","action_type"
"STORAGE_VARONIS_FILEWALK_SCAN_COVERAGE_CONFIGURATION_SUMMARY_V1","FileWalk Scan Coverage Configuration Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2223-filewalk-scan-coverage-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_FILEWALK_SCAN_COVERAGE_COUNT_SUMMARY_V1","FileWalk Scan Coverage Count Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2224-filewalk-scan-coverage-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_FILEWALK_SCAN_COVERAGE_RISK_CATEGORY_SUMMARY_V1","FileWalk Scan Coverage Risk Category Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2225-filewalk-scan-coverage-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_FILEWALK_SCAN_COVERAGE_EVENT_COUNT_24H_V1","FileWalk Scan Coverage Event Count 24h","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2226-filewalk-scan-coverage-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_FILEWALK_SCAN_COVERAGE_EVENT_COUNT_7D_V1","FileWalk Scan Coverage Event Count 7d","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2227-filewalk-scan-coverage-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_FILEWALK_SCAN_COVERAGE_GUIDANCE_PLAN_V1","FileWalk Scan Coverage Guidance Plan","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2228-filewalk-scan-coverage-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_FILEWALK_SCAN_COVERAGE_QUESTION_PLAN_V1","FileWalk Scan Coverage Question Plan","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2229-filewalk-scan-coverage-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_FILEWALK_SCAN_COVERAGE_RUNNER_SUMMARY_V1","FileWalk Scan Coverage Runner Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2230-filewalk-scan-coverage-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_EVENT_AGENT_HEALTH_PRESENCE_SUMMARY_V1","Event Agent Health Presence Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2231-event-agent-health-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_EVENT_AGENT_HEALTH_STATUS_SUMMARY_V1","Event Agent Health Status Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2232-event-agent-health-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_EVENT_AGENT_HEALTH_CONFIGURATION_SUMMARY_V1","Event Agent Health Configuration Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2233-event-agent-health-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_EVENT_AGENT_HEALTH_COUNT_SUMMARY_V1","Event Agent Health Count Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2234-event-agent-health-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_EVENT_AGENT_HEALTH_RISK_CATEGORY_SUMMARY_V1","Event Agent Health Risk Category Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2235-event-agent-health-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_EVENT_AGENT_HEALTH_EVENT_COUNT_24H_V1","Event Agent Health Event Count 24h","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2236-event-agent-health-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_EVENT_AGENT_HEALTH_EVENT_COUNT_7D_V1","Event Agent Health Event Count 7d","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2237-event-agent-health-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_EVENT_AGENT_HEALTH_GUIDANCE_PLAN_V1","Event Agent Health Guidance Plan","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2238-event-agent-health-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_EVENT_AGENT_HEALTH_QUESTION_PLAN_V1","Event Agent Health Question Plan","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2239-event-agent-health-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_EVENT_AGENT_HEALTH_RUNNER_SUMMARY_V1","Event Agent Health Runner Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2240-event-agent-health-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_PROBE_SERVICE_HEALTH_PRESENCE_SUMMARY_V1","Probe Service Health Presence Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2241-probe-service-health-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_PROBE_SERVICE_HEALTH_STATUS_SUMMARY_V1","Probe Service Health Status Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2242-probe-service-health-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_PROBE_SERVICE_HEALTH_CONFIGURATION_SUMMARY_V1","Probe Service Health Configuration Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2243-probe-service-health-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_PROBE_SERVICE_HEALTH_COUNT_SUMMARY_V1","Probe Service Health Count Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2244-probe-service-health-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_PROBE_SERVICE_HEALTH_RISK_CATEGORY_SUMMARY_V1","Probe Service Health Risk Category Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2245-probe-service-health-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_PROBE_SERVICE_HEALTH_EVENT_COUNT_24H_V1","Probe Service Health Event Count 24h","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2246-probe-service-health-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_PROBE_SERVICE_HEALTH_EVENT_COUNT_7D_V1","Probe Service Health Event Count 7d","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2247-probe-service-health-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_PROBE_SERVICE_HEALTH_GUIDANCE_PLAN_V1","Probe Service Health Guidance Plan","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2248-probe-service-health-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_PROBE_SERVICE_HEALTH_QUESTION_PLAN_V1","Probe Service Health Question Plan","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2249-probe-service-health-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_PROBE_SERVICE_HEALTH_RUNNER_SUMMARY_V1","Probe Service Health Runner Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2250-probe-service-health-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_DSPM_CONNECTOR_HEALTH_PRESENCE_SUMMARY_V1","DSPM Connector Health Presence Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2251-dspm-connector-health-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_DSPM_CONNECTOR_HEALTH_STATUS_SUMMARY_V1","DSPM Connector Health Status Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2252-dspm-connector-health-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_DSPM_CONNECTOR_HEALTH_CONFIGURATION_SUMMARY_V1","DSPM Connector Health Configuration Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2253-dspm-connector-health-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_DSPM_CONNECTOR_HEALTH_COUNT_SUMMARY_V1","DSPM Connector Health Count Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2254-dspm-connector-health-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_DSPM_CONNECTOR_HEALTH_RISK_CATEGORY_SUMMARY_V1","DSPM Connector Health Risk Category Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2255-dspm-connector-health-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_DSPM_CONNECTOR_HEALTH_EVENT_COUNT_24H_V1","DSPM Connector Health Event Count 24h","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2256-dspm-connector-health-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_DSPM_CONNECTOR_HEALTH_EVENT_COUNT_7D_V1","DSPM Connector Health Event Count 7d","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2257-dspm-connector-health-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_DSPM_CONNECTOR_HEALTH_GUIDANCE_PLAN_V1","DSPM Connector Health Guidance Plan","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2258-dspm-connector-health-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_DSPM_CONNECTOR_HEALTH_QUESTION_PLAN_V1","DSPM Connector Health Question Plan","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2259-dspm-connector-health-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_DSPM_CONNECTOR_HEALTH_RUNNER_SUMMARY_V1","DSPM Connector Health Runner Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2260-dspm-connector-health-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_API_KEY_BOUNDARY_PRESENCE_SUMMARY_V1","API Key Boundary Presence Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2261-api-key-boundary-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_API_KEY_BOUNDARY_STATUS_SUMMARY_V1","API Key Boundary Status Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2262-api-key-boundary-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_API_KEY_BOUNDARY_CONFIGURATION_SUMMARY_V1","API Key Boundary Configuration Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2263-api-key-boundary-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_API_KEY_BOUNDARY_COUNT_SUMMARY_V1","API Key Boundary Count Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2264-api-key-boundary-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_API_KEY_BOUNDARY_RISK_CATEGORY_SUMMARY_V1","API Key Boundary Risk Category Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2265-api-key-boundary-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_API_KEY_BOUNDARY_EVENT_COUNT_24H_V1","API Key Boundary Event Count 24h","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2266-api-key-boundary-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_API_KEY_BOUNDARY_EVENT_COUNT_7D_V1","API Key Boundary Event Count 7d","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2267-api-key-boundary-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_API_KEY_BOUNDARY_GUIDANCE_PLAN_V1","API Key Boundary Guidance Plan","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2268-api-key-boundary-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_API_KEY_BOUNDARY_QUESTION_PLAN_V1","API Key Boundary Question Plan","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2269-api-key-boundary-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
"STORAGE_VARONIS_API_KEY_BOUNDARY_RUNNER_SUMMARY_V1","API Key Boundary Runner Summary","varonis-data-security-evidence-v1","action-layers/windows/storage-admin/varonis-data-security-evidence-v1/scripts/checks/2270-api-key-boundary-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","varonis-data-security-evidence-v1","evidence"
