"action_id","title","action_layer","script_path","platform","audience","tier","status","mutation_capable","requires_admin","stores_credentials","stores_target_inventory","evidence","issue_area","action_type"
"STORAGE_LINUX_MULTIPATH_PATH_COUNT_RISK_CATEGORY_SUMMARY_V1","Multipath Path Count Risk Category Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2675-multipath-path-count-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_MULTIPATH_PATH_COUNT_EVENT_COUNT_24H_V1","Multipath Path Count Event Count 24h","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2676-multipath-path-count-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_MULTIPATH_PATH_COUNT_EVENT_COUNT_7D_V1","Multipath Path Count Event Count 7d","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2677-multipath-path-count-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_MULTIPATH_PATH_COUNT_GUIDANCE_PLAN_V1","Multipath Path Count Guidance Plan","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2678-multipath-path-count-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_MULTIPATH_PATH_COUNT_QUESTION_PLAN_V1","Multipath Path Count Question Plan","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2679-multipath-path-count-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_MULTIPATH_PATH_COUNT_RUNNER_SUMMARY_V1","Multipath Path Count Runner Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2680-multipath-path-count-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_SCSI_DEVICE_INVENTORY_PRESENCE_SUMMARY_V1","SCSI Device Inventory Presence Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2681-scsi-device-inventory-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_SCSI_DEVICE_INVENTORY_STATUS_SUMMARY_V1","SCSI Device Inventory Status Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2682-scsi-device-inventory-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_SCSI_DEVICE_INVENTORY_CONFIGURATION_SUMMARY_V1","SCSI Device Inventory Configuration Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2683-scsi-device-inventory-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_SCSI_DEVICE_INVENTORY_COUNT_SUMMARY_V1","SCSI Device Inventory Count Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2684-scsi-device-inventory-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_SCSI_DEVICE_INVENTORY_RISK_CATEGORY_SUMMARY_V1","SCSI Device Inventory Risk Category Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2685-scsi-device-inventory-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_SCSI_DEVICE_INVENTORY_EVENT_COUNT_24H_V1","SCSI Device Inventory Event Count 24h","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2686-scsi-device-inventory-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_SCSI_DEVICE_INVENTORY_EVENT_COUNT_7D_V1","SCSI Device Inventory Event Count 7d","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2687-scsi-device-inventory-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_SCSI_DEVICE_INVENTORY_GUIDANCE_PLAN_V1","SCSI Device Inventory Guidance Plan","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2688-scsi-device-inventory-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_SCSI_DEVICE_INVENTORY_QUESTION_PLAN_V1","SCSI Device Inventory Question Plan","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2689-scsi-device-inventory-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_SCSI_DEVICE_INVENTORY_RUNNER_SUMMARY_V1","SCSI Device Inventory Runner Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2690-scsi-device-inventory-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_LVM_VOLUME_GROUP_PRESENCE_SUMMARY_V1","LVM Volume Group Presence Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2691-lvm-volume-group-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_LVM_VOLUME_GROUP_STATUS_SUMMARY_V1","LVM Volume Group Status Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2692-lvm-volume-group-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_LVM_VOLUME_GROUP_CONFIGURATION_SUMMARY_V1","LVM Volume Group Configuration Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2693-lvm-volume-group-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_LVM_VOLUME_GROUP_COUNT_SUMMARY_V1","LVM Volume Group Count Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2694-lvm-volume-group-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_LVM_VOLUME_GROUP_RISK_CATEGORY_SUMMARY_V1","LVM Volume Group Risk Category Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2695-lvm-volume-group-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_LVM_VOLUME_GROUP_EVENT_COUNT_24H_V1","LVM Volume Group Event Count 24h","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2696-lvm-volume-group-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_LVM_VOLUME_GROUP_EVENT_COUNT_7D_V1","LVM Volume Group Event Count 7d","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2697-lvm-volume-group-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_LVM_VOLUME_GROUP_GUIDANCE_PLAN_V1","LVM Volume Group Guidance Plan","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2698-lvm-volume-group-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_LVM_VOLUME_GROUP_QUESTION_PLAN_V1","LVM Volume Group Question Plan","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2699-lvm-volume-group-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_LVM_VOLUME_GROUP_RUNNER_SUMMARY_V1","LVM Volume Group Runner Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2700-lvm-volume-group-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_FILESYSTEM_MOUNT_HEALTH_PRESENCE_SUMMARY_V1","Filesystem Mount Health Presence Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2701-filesystem-mount-health-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_FILESYSTEM_MOUNT_HEALTH_STATUS_SUMMARY_V1","Filesystem Mount Health Status Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2702-filesystem-mount-health-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_FILESYSTEM_MOUNT_HEALTH_CONFIGURATION_SUMMARY_V1","Filesystem Mount Health Configuration Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2703-filesystem-mount-health-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_FILESYSTEM_MOUNT_HEALTH_COUNT_SUMMARY_V1","Filesystem Mount Health Count Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2704-filesystem-mount-health-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_FILESYSTEM_MOUNT_HEALTH_RISK_CATEGORY_SUMMARY_V1","Filesystem Mount Health Risk Category Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2705-filesystem-mount-health-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_FILESYSTEM_MOUNT_HEALTH_EVENT_COUNT_24H_V1","Filesystem Mount Health Event Count 24h","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2706-filesystem-mount-health-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_FILESYSTEM_MOUNT_HEALTH_EVENT_COUNT_7D_V1","Filesystem Mount Health Event Count 7d","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2707-filesystem-mount-health-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_FILESYSTEM_MOUNT_HEALTH_GUIDANCE_PLAN_V1","Filesystem Mount Health Guidance Plan","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2708-filesystem-mount-health-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_FILESYSTEM_MOUNT_HEALTH_QUESTION_PLAN_V1","Filesystem Mount Health Question Plan","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2709-filesystem-mount-health-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_FILESYSTEM_MOUNT_HEALTH_RUNNER_SUMMARY_V1","Filesystem Mount Health Runner Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2710-filesystem-mount-health-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_NFS_CLIENT_MOUNT_PRESENCE_SUMMARY_V1","NFS Client Mount Presence Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2711-nfs-client-mount-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_NFS_CLIENT_MOUNT_STATUS_SUMMARY_V1","NFS Client Mount Status Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2712-nfs-client-mount-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_NFS_CLIENT_MOUNT_CONFIGURATION_SUMMARY_V1","NFS Client Mount Configuration Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2713-nfs-client-mount-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_NFS_CLIENT_MOUNT_COUNT_SUMMARY_V1","NFS Client Mount Count Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2714-nfs-client-mount-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_NFS_CLIENT_MOUNT_RISK_CATEGORY_SUMMARY_V1","NFS Client Mount Risk Category Summary","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2715-nfs-client-mount-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
"STORAGE_LINUX_NFS_CLIENT_MOUNT_EVENT_COUNT_24H_V1","NFS Client Mount Event Count 24h","linux-storage-host-fleet-evidence-v1","action-layers/windows/storage-admin/linux-storage-host-fleet-evidence-v1/scripts/checks/2716-nfs-client-mount-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","linux-storage-host-fleet-evidence-v1","evidence"
