"number","action_id","title","layer","script_path","script_sha256","mutation_capable","stores_credentials","stores_target_inventory","evidence"
"3011","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_WINDOWS_EXPLORER_SHARE_LATENCY_PRESENCE_SUMMARY_V1","Windows Explorer Share Latency Presence Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3011-windows-explorer-share-latency-presence-summary.ps1","21a256fb88c35a9907ce262f1c21cbb32a728367e0fb219003ab0356dd928ee8","False","False","False","safe sanitized evidence only"
"3012","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_WINDOWS_EXPLORER_SHARE_LATENCY_STATUS_SUMMARY_V1","Windows Explorer Share Latency Status Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3012-windows-explorer-share-latency-status-summary.ps1","6b961fe25a29adc88eaaf66b270a83390f98cb0774550cff0662a9bc1b52e74d","False","False","False","safe sanitized evidence only"
"3013","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_WINDOWS_EXPLORER_SHARE_LATENCY_CONFIGURATION_SUMMARY_V1","Windows Explorer Share Latency Configuration Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3013-windows-explorer-share-latency-configuration-summary.ps1","9d9cf94e86115c8765e260104905dbdb084ecbf1ac8e5377f8d99d2a98f5e9e1","False","False","False","safe sanitized evidence only"
"3014","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_WINDOWS_EXPLORER_SHARE_LATENCY_COUNT_SUMMARY_V1","Windows Explorer Share Latency Count Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3014-windows-explorer-share-latency-count-summary.ps1","c32f6d0514b139a218acb8d77661cee68005e8733b7e96ac9bb8d629189f93d1","False","False","False","safe sanitized evidence only"
"3015","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_WINDOWS_EXPLORER_SHARE_LATENCY_RISK_CATEGORY_SUMMARY_V1","Windows Explorer Share Latency Risk Category Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3015-windows-explorer-share-latency-risk-category-summary.ps1","7b4dae0c9874c6994fd363766ce387b250269e6106ec62527a959fd5ccb9014c","False","False","False","safe sanitized evidence only"
"3016","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_WINDOWS_EXPLORER_SHARE_LATENCY_EVENT_COUNT_24H_V1","Windows Explorer Share Latency Event Count 24h","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3016-windows-explorer-share-latency-event-count-24h.ps1","469004d1bdc58c8c459095fab1f4f55e2716267f329c2b77f60aa97a191601c6","False","False","False","safe sanitized evidence only"
"3017","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_WINDOWS_EXPLORER_SHARE_LATENCY_EVENT_COUNT_7D_V1","Windows Explorer Share Latency Event Count 7d","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3017-windows-explorer-share-latency-event-count-7d.ps1","1b27a263d24d5456dba9aa5edf4d4be7bc8d45d9ba82ff4f893360c437349822","False","False","False","safe sanitized evidence only"
"3018","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_WINDOWS_EXPLORER_SHARE_LATENCY_GUIDANCE_PLAN_V1","Windows Explorer Share Latency Guidance Plan","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3018-windows-explorer-share-latency-guidance-plan.ps1","44276a8d1f93ce07bd18e8efc7c621b23bfdc019d6b24040ee59a4bbfa148e01","False","False","False","safe sanitized evidence only"
"3019","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_WINDOWS_EXPLORER_SHARE_LATENCY_QUESTION_PLAN_V1","Windows Explorer Share Latency Question Plan","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3019-windows-explorer-share-latency-question-plan.ps1","8b49cf5f55062efdf0b4605bea41f6dce6c41a328c7602a9925b95f1bc14b4fd","False","False","False","safe sanitized evidence only"
"3020","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_WINDOWS_EXPLORER_SHARE_LATENCY_RUNNER_SUMMARY_V1","Windows Explorer Share Latency Runner Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3020-windows-explorer-share-latency-runner-summary.ps1","0316717dae0859d8c14bad88886af3719320f820b72a70a5e1d0292efae96ed6","False","False","False","safe sanitized evidence only"
"3021","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFICE_DOCUMENT_OPEN_SAVE_DELAY_PRESENCE_SUMMARY_V1","Office Document Open Save Delay Presence Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3021-office-document-open-save-delay-presence-summary.ps1","f7b730b562b816f485e7ce60153c96fc53349b925c5e977453996f82e9259593","False","False","False","safe sanitized evidence only"
"3022","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFICE_DOCUMENT_OPEN_SAVE_DELAY_STATUS_SUMMARY_V1","Office Document Open Save Delay Status Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3022-office-document-open-save-delay-status-summary.ps1","afc5603fe393655f269f4c82d1550f9c8eb873c84eac13a72fb91f76a8fbaa53","False","False","False","safe sanitized evidence only"
"3023","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFICE_DOCUMENT_OPEN_SAVE_DELAY_CONFIGURATION_SUMMARY_V1","Office Document Open Save Delay Configuration Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3023-office-document-open-save-delay-configuration-summary.ps1","f8b60d139795450ad69036769246c3359391e22b0cf172eeb987c2af04534bbc","False","False","False","safe sanitized evidence only"
"3024","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFICE_DOCUMENT_OPEN_SAVE_DELAY_COUNT_SUMMARY_V1","Office Document Open Save Delay Count Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3024-office-document-open-save-delay-count-summary.ps1","d68794af1aafae8e7dcddb78d6f4d66d84cd0d677d04384df353e1b61d7e187e","False","False","False","safe sanitized evidence only"
"3025","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFICE_DOCUMENT_OPEN_SAVE_DELAY_RISK_CATEGORY_SUMMARY_V1","Office Document Open Save Delay Risk Category Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3025-office-document-open-save-delay-risk-category-summary.ps1","111af2717e6e2f30d997b22a9ee196166127eca71280963909796cd060d0bd66","False","False","False","safe sanitized evidence only"
"3026","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFICE_DOCUMENT_OPEN_SAVE_DELAY_EVENT_COUNT_24H_V1","Office Document Open Save Delay Event Count 24h","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3026-office-document-open-save-delay-event-count-24h.ps1","75be3e35050af47e71a2674090e9c20f25756eb9b8e9961c1030271ee243dacb","False","False","False","safe sanitized evidence only"
"3027","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFICE_DOCUMENT_OPEN_SAVE_DELAY_EVENT_COUNT_7D_V1","Office Document Open Save Delay Event Count 7d","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3027-office-document-open-save-delay-event-count-7d.ps1","6743d63b6b49a0c684bcf17a24932c5015a88bb561928b8f23dec188a386c04f","False","False","False","safe sanitized evidence only"
"3028","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFICE_DOCUMENT_OPEN_SAVE_DELAY_GUIDANCE_PLAN_V1","Office Document Open Save Delay Guidance Plan","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3028-office-document-open-save-delay-guidance-plan.ps1","a0280699f8da34bdfc08e3e6f2c09abd67c4758b8f274fbd381709c3cc4f044a","False","False","False","safe sanitized evidence only"
"3029","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFICE_DOCUMENT_OPEN_SAVE_DELAY_QUESTION_PLAN_V1","Office Document Open Save Delay Question Plan","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3029-office-document-open-save-delay-question-plan.ps1","0874dc980233982bb2d5fbd61d3af19bb240befe1eab8615e9ae51216ed377d3","False","False","False","safe sanitized evidence only"
"3030","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFICE_DOCUMENT_OPEN_SAVE_DELAY_RUNNER_SUMMARY_V1","Office Document Open Save Delay Runner Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3030-office-document-open-save-delay-runner-summary.ps1","a3d445c7eb261b7479d8c7eb5df81dcdccd994c61936541eec0e20eecc1a0358","False","False","False","safe sanitized evidence only"
"3031","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_USER_PROFILE_REDIRECTED_FOLDER_PATH_PRESENCE_SUMMARY_V1","User Profile Redirected Folder Path Presence Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3031-user-profile-redirected-folder-path-presence-summary.ps1","35114da48e7a5046927a6cf3f047fc1434a5c3bfb9739cb7a8312e07589a9c31","False","False","False","safe sanitized evidence only"
"3032","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_USER_PROFILE_REDIRECTED_FOLDER_PATH_STATUS_SUMMARY_V1","User Profile Redirected Folder Path Status Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3032-user-profile-redirected-folder-path-status-summary.ps1","8f516ce1d6eb01d3d53deb5dea0feed359f8bc60c1a2ce90d323d265980105eb","False","False","False","safe sanitized evidence only"
"3033","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_USER_PROFILE_REDIRECTED_FOLDER_PATH_CONFIGURATION_SUMMARY_V1","User Profile Redirected Folder Path Configuration Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3033-user-profile-redirected-folder-path-configuration-summary.ps1","6945c2acee76530e23f8efbcef0fd08851cf8fe48ee77dfb95200e8d5440bff0","False","False","False","safe sanitized evidence only"
"3034","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_USER_PROFILE_REDIRECTED_FOLDER_PATH_COUNT_SUMMARY_V1","User Profile Redirected Folder Path Count Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3034-user-profile-redirected-folder-path-count-summary.ps1","830c178961fb38ffbb662b857dbe698acddd81c45e4bdead5adf0811013e482d","False","False","False","safe sanitized evidence only"
"3035","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_USER_PROFILE_REDIRECTED_FOLDER_PATH_RISK_CATEGORY_SUMMARY_V1","User Profile Redirected Folder Path Risk Category Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3035-user-profile-redirected-folder-path-risk-category-summary.ps1","894deda220a5adb3163f7372e304f9d556ddf508a6a9ab82678d542ab0b61ac3","False","False","False","safe sanitized evidence only"
"3036","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_USER_PROFILE_REDIRECTED_FOLDER_PATH_EVENT_COUNT_24H_V1","User Profile Redirected Folder Path Event Count 24h","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3036-user-profile-redirected-folder-path-event-count-24h.ps1","9ba76d4277b1a21ce8473ecb0e940dc1f48a401cb079e5de075e4ce7fdcdc538","False","False","False","safe sanitized evidence only"
"3037","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_USER_PROFILE_REDIRECTED_FOLDER_PATH_EVENT_COUNT_7D_V1","User Profile Redirected Folder Path Event Count 7d","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3037-user-profile-redirected-folder-path-event-count-7d.ps1","e5d5fbbd8d0102c497f1d7bde630627afa138393dfe00486f58c005e2f3e5651","False","False","False","safe sanitized evidence only"
"3038","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_USER_PROFILE_REDIRECTED_FOLDER_PATH_GUIDANCE_PLAN_V1","User Profile Redirected Folder Path Guidance Plan","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3038-user-profile-redirected-folder-path-guidance-plan.ps1","dcb560d68d865e85792f8fabbecab032a8a998caba2b3639154cc947498af8d3","False","False","False","safe sanitized evidence only"
"3039","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_USER_PROFILE_REDIRECTED_FOLDER_PATH_QUESTION_PLAN_V1","User Profile Redirected Folder Path Question Plan","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3039-user-profile-redirected-folder-path-question-plan.ps1","0456baea9c492c585320a13b087cd31aa11cfbc284d36c2ccaf8ac9d0e8ddf21","False","False","False","safe sanitized evidence only"
"3040","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_USER_PROFILE_REDIRECTED_FOLDER_PATH_RUNNER_SUMMARY_V1","User Profile Redirected Folder Path Runner Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3040-user-profile-redirected-folder-path-runner-summary.ps1","e2df779b559c570d896f7fc5b8fed78524dc3978c1a91f2c12fb77f73802bde1","False","False","False","safe sanitized evidence only"
"3041","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFLINE_FILES_SYNC_CONFLICT_PRESENCE_SUMMARY_V1","Offline Files Sync Conflict Presence Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3041-offline-files-sync-conflict-presence-summary.ps1","69659058d95790b545f2567ff7bd76fcfc16e719c3044a3eb1c1c2be2bcba1e0","False","False","False","safe sanitized evidence only"
"3042","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFLINE_FILES_SYNC_CONFLICT_STATUS_SUMMARY_V1","Offline Files Sync Conflict Status Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3042-offline-files-sync-conflict-status-summary.ps1","28aed4d10fd6b948e91ddaa2c1996a0dda10c72a1d230031b4b4e53e8a2f6978","False","False","False","safe sanitized evidence only"
"3043","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFLINE_FILES_SYNC_CONFLICT_CONFIGURATION_SUMMARY_V1","Offline Files Sync Conflict Configuration Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3043-offline-files-sync-conflict-configuration-summary.ps1","8261cfa34de7b671ccc206db1f6f6db936e81f85381063d3ea3c6377c44b7b4f","False","False","False","safe sanitized evidence only"
"3044","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFLINE_FILES_SYNC_CONFLICT_COUNT_SUMMARY_V1","Offline Files Sync Conflict Count Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3044-offline-files-sync-conflict-count-summary.ps1","1fd35f925ceb205c501fe87da227a8dcc46e83df0aa08ffc902dcc3a1da600a1","False","False","False","safe sanitized evidence only"
"3045","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFLINE_FILES_SYNC_CONFLICT_RISK_CATEGORY_SUMMARY_V1","Offline Files Sync Conflict Risk Category Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3045-offline-files-sync-conflict-risk-category-summary.ps1","55c30725356d9ebc4b1f93cdd97a75faf0d90e2cfc859e33903de89416259909","False","False","False","safe sanitized evidence only"
"3046","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFLINE_FILES_SYNC_CONFLICT_EVENT_COUNT_24H_V1","Offline Files Sync Conflict Event Count 24h","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3046-offline-files-sync-conflict-event-count-24h.ps1","db5ec1a19a4b9d68992328640e0c7ae72d952823b48698aa076ba616b063ae10","False","False","False","safe sanitized evidence only"
"3047","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFLINE_FILES_SYNC_CONFLICT_EVENT_COUNT_7D_V1","Offline Files Sync Conflict Event Count 7d","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3047-offline-files-sync-conflict-event-count-7d.ps1","6288e76debaa07f3dce20291f978c5d7b01a923888eed60b7959abe2b5400389","False","False","False","safe sanitized evidence only"
"3048","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFLINE_FILES_SYNC_CONFLICT_GUIDANCE_PLAN_V1","Offline Files Sync Conflict Guidance Plan","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3048-offline-files-sync-conflict-guidance-plan.ps1","06f6d44a268b08cef1c72556c3656f1e4ad8988c909dcfd080afd4941e37185d","False","False","False","safe sanitized evidence only"
"3049","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFLINE_FILES_SYNC_CONFLICT_QUESTION_PLAN_V1","Offline Files Sync Conflict Question Plan","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3049-offline-files-sync-conflict-question-plan.ps1","2784c63f5496166971be85ada5dbf0a0f0d6032e0d4e804fa1576c088d3580c9","False","False","False","safe sanitized evidence only"
"3050","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_OFFLINE_FILES_SYNC_CONFLICT_RUNNER_SUMMARY_V1","Offline Files Sync Conflict Runner Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3050-offline-files-sync-conflict-runner-summary.ps1","f93a3a563111895390d4c04a08afa6222d09d31c1d73623bf640b44cc06f4268","False","False","False","safe sanitized evidence only"
"3051","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_ONEDRIVE_KNOWN_FOLDER_REDIRECTION_IMPACT_PRESENCE_SUMMARY_V1","Onedrive Known Folder Redirection Impact Presence Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3051-onedrive-known-folder-redirection-impact-presence-summary.ps1","df069800676893ac0ff9ab3fc27b873541c79c7bfc91d928b51d48aa1ab710c5","False","False","False","safe sanitized evidence only"
"3052","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_ONEDRIVE_KNOWN_FOLDER_REDIRECTION_IMPACT_STATUS_SUMMARY_V1","Onedrive Known Folder Redirection Impact Status Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3052-onedrive-known-folder-redirection-impact-status-summary.ps1","03473f759cfc822fdc000daab75bff6028aa9c79a1659dd0363a2e9c059d793b","False","False","False","safe sanitized evidence only"
"3053","STORAGE_ENTERPRISE_STORAGE_INTAKE_TRIAGE_EVIDENCE_V1_ONEDRIVE_KNOWN_FOLDER_REDIRECTION_IMPACT_CONFIGURATION_SUMMARY_V1","Onedrive Known Folder Redirection Impact Configuration Summary","enterprise-storage-intake-triage-evidence-v1","action-layers/windows/storage-admin/enterprise-storage-intake-triage-evidence-v1/scripts/checks/3053-onedrive-known-folder-redirection-impact-configuration-summary.ps1","bcb38cd2f16069593eadd18e898563b2c4764740b3fa95c62533212a5c295f3c","False","False","False","safe sanitized evidence only"
