"action_id","title","action_layer","script_path","platform","audience","tier","status","mutation_capable","requires_admin","stores_credentials","stores_target_inventory","evidence","issue_area","action_type"
"STORAGE_RESTORE_VSS_SERVICE_GUIDANCE_PLAN_V1","Vss Service Guidance Plan","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1468-vss-service-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_VSS_SERVICE_QUESTION_PLAN_V1","Vss Service Question Plan","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1469-vss-service-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_VSS_SERVICE_RUNNER_SUMMARY_V1","Vss Service Runner Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1470-vss-service-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_PROVIDER_PRESENCE_SUMMARY_V1","Shadow Copy Provider Presence Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1471-shadow-copy-provider-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_PROVIDER_STATUS_SUMMARY_V1","Shadow Copy Provider Status Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1472-shadow-copy-provider-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_PROVIDER_CONFIGURATION_SUMMARY_V1","Shadow Copy Provider Configuration Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1473-shadow-copy-provider-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_PROVIDER_COUNT_SUMMARY_V1","Shadow Copy Provider Count Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1474-shadow-copy-provider-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_PROVIDER_RISK_CATEGORY_SUMMARY_V1","Shadow Copy Provider Risk Category Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1475-shadow-copy-provider-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_PROVIDER_EVENT_COUNT_24H_V1","Shadow Copy Provider Event Count 24h","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1476-shadow-copy-provider-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_PROVIDER_EVENT_COUNT_7D_V1","Shadow Copy Provider Event Count 7d","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1477-shadow-copy-provider-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_PROVIDER_GUIDANCE_PLAN_V1","Shadow Copy Provider Guidance Plan","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1478-shadow-copy-provider-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_PROVIDER_QUESTION_PLAN_V1","Shadow Copy Provider Question Plan","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1479-shadow-copy-provider-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_PROVIDER_RUNNER_SUMMARY_V1","Shadow Copy Provider Runner Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1480-shadow-copy-provider-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_SCHEDULE_PRESENCE_SUMMARY_V1","Shadow Copy Schedule Presence Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1481-shadow-copy-schedule-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_SCHEDULE_STATUS_SUMMARY_V1","Shadow Copy Schedule Status Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1482-shadow-copy-schedule-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_SCHEDULE_CONFIGURATION_SUMMARY_V1","Shadow Copy Schedule Configuration Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1483-shadow-copy-schedule-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_SCHEDULE_COUNT_SUMMARY_V1","Shadow Copy Schedule Count Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1484-shadow-copy-schedule-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_SCHEDULE_RISK_CATEGORY_SUMMARY_V1","Shadow Copy Schedule Risk Category Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1485-shadow-copy-schedule-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_SCHEDULE_EVENT_COUNT_24H_V1","Shadow Copy Schedule Event Count 24h","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1486-shadow-copy-schedule-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_SCHEDULE_EVENT_COUNT_7D_V1","Shadow Copy Schedule Event Count 7d","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1487-shadow-copy-schedule-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_SCHEDULE_GUIDANCE_PLAN_V1","Shadow Copy Schedule Guidance Plan","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1488-shadow-copy-schedule-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_SCHEDULE_QUESTION_PLAN_V1","Shadow Copy Schedule Question Plan","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1489-shadow-copy-schedule-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_SHADOW_COPY_SCHEDULE_RUNNER_SUMMARY_V1","Shadow Copy Schedule Runner Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1490-shadow-copy-schedule-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_PREVIOUS_VERSIONS_PRESENCE_SUMMARY_V1","Previous Versions Presence Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1491-previous-versions-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_PREVIOUS_VERSIONS_STATUS_SUMMARY_V1","Previous Versions Status Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1492-previous-versions-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_PREVIOUS_VERSIONS_CONFIGURATION_SUMMARY_V1","Previous Versions Configuration Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1493-previous-versions-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_PREVIOUS_VERSIONS_COUNT_SUMMARY_V1","Previous Versions Count Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1494-previous-versions-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_PREVIOUS_VERSIONS_RISK_CATEGORY_SUMMARY_V1","Previous Versions Risk Category Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1495-previous-versions-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_PREVIOUS_VERSIONS_EVENT_COUNT_24H_V1","Previous Versions Event Count 24h","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1496-previous-versions-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_PREVIOUS_VERSIONS_EVENT_COUNT_7D_V1","Previous Versions Event Count 7d","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1497-previous-versions-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_PREVIOUS_VERSIONS_GUIDANCE_PLAN_V1","Previous Versions Guidance Plan","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1498-previous-versions-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_PREVIOUS_VERSIONS_QUESTION_PLAN_V1","Previous Versions Question Plan","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1499-previous-versions-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_PREVIOUS_VERSIONS_RUNNER_SUMMARY_V1","Previous Versions Runner Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1500-previous-versions-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_VOLUME_SHADOW_STORAGE_PRESENCE_SUMMARY_V1","Volume Shadow Storage Presence Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1501-volume-shadow-storage-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_VOLUME_SHADOW_STORAGE_STATUS_SUMMARY_V1","Volume Shadow Storage Status Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1502-volume-shadow-storage-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_VOLUME_SHADOW_STORAGE_CONFIGURATION_SUMMARY_V1","Volume Shadow Storage Configuration Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1503-volume-shadow-storage-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_VOLUME_SHADOW_STORAGE_COUNT_SUMMARY_V1","Volume Shadow Storage Count Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1504-volume-shadow-storage-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_VOLUME_SHADOW_STORAGE_RISK_CATEGORY_SUMMARY_V1","Volume Shadow Storage Risk Category Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1505-volume-shadow-storage-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_VOLUME_SHADOW_STORAGE_EVENT_COUNT_24H_V1","Volume Shadow Storage Event Count 24h","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1506-volume-shadow-storage-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_VOLUME_SHADOW_STORAGE_EVENT_COUNT_7D_V1","Volume Shadow Storage Event Count 7d","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1507-volume-shadow-storage-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_VOLUME_SHADOW_STORAGE_GUIDANCE_PLAN_V1","Volume Shadow Storage Guidance Plan","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1508-volume-shadow-storage-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_VOLUME_SHADOW_STORAGE_QUESTION_PLAN_V1","Volume Shadow Storage Question Plan","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1509-volume-shadow-storage-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_VOLUME_SHADOW_STORAGE_RUNNER_SUMMARY_V1","Volume Shadow Storage Runner Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1510-volume-shadow-storage-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_RESTORE_POINT_PRESENCE_SUMMARY_V1","Restore Point Presence Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1511-restore-point-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_RESTORE_POINT_STATUS_SUMMARY_V1","Restore Point Status Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1512-restore-point-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_RESTORE_POINT_CONFIGURATION_SUMMARY_V1","Restore Point Configuration Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1513-restore-point-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_RESTORE_POINT_COUNT_SUMMARY_V1","Restore Point Count Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1514-restore-point-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_RESTORE_POINT_RISK_CATEGORY_SUMMARY_V1","Restore Point Risk Category Summary","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1515-restore-point-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_RESTORE_POINT_EVENT_COUNT_24H_V1","Restore Point Event Count 24h","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1516-restore-point-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
"STORAGE_RESTORE_RESTORE_POINT_EVENT_COUNT_7D_V1","Restore Point Event Count 7d","windows-vss-restore-readiness-evidence-v1","action-layers/windows/storage-admin/windows-vss-restore-readiness-evidence-v1/scripts/checks/1517-restore-point-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-vss-restore-readiness-evidence-v1","evidence"
