"action_id","title","action_layer","script_path","platform","audience","tier","status","mutation_capable","requires_admin","stores_credentials","stores_target_inventory","evidence","issue_area","action_type"
"STORAGE_NETAPP_ONTAP_POWERSHELL_TOOLKIT_GUIDANCE_PLAN_V1","ONTAP Powershell Toolkit Guidance Plan","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1718-ontap-powershell-toolkit-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_POWERSHELL_TOOLKIT_QUESTION_PLAN_V1","ONTAP Powershell Toolkit Question Plan","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1719-ontap-powershell-toolkit-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_POWERSHELL_TOOLKIT_RUNNER_SUMMARY_V1","ONTAP Powershell Toolkit Runner Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1720-ontap-powershell-toolkit-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_REST_API_ENDPOINT_PRESENCE_SUMMARY_V1","ONTAP REST API Endpoint Presence Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1721-ontap-rest-api-endpoint-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_REST_API_ENDPOINT_STATUS_SUMMARY_V1","ONTAP REST API Endpoint Status Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1722-ontap-rest-api-endpoint-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_REST_API_ENDPOINT_CONFIGURATION_SUMMARY_V1","ONTAP REST API Endpoint Configuration Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1723-ontap-rest-api-endpoint-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_REST_API_ENDPOINT_COUNT_SUMMARY_V1","ONTAP REST API Endpoint Count Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1724-ontap-rest-api-endpoint-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_REST_API_ENDPOINT_RISK_CATEGORY_SUMMARY_V1","ONTAP REST API Endpoint Risk Category Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1725-ontap-rest-api-endpoint-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_REST_API_ENDPOINT_EVENT_COUNT_24H_V1","ONTAP REST API Endpoint Event Count 24h","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1726-ontap-rest-api-endpoint-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_REST_API_ENDPOINT_EVENT_COUNT_7D_V1","ONTAP REST API Endpoint Event Count 7d","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1727-ontap-rest-api-endpoint-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_REST_API_ENDPOINT_GUIDANCE_PLAN_V1","ONTAP REST API Endpoint Guidance Plan","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1728-ontap-rest-api-endpoint-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_REST_API_ENDPOINT_QUESTION_PLAN_V1","ONTAP REST API Endpoint Question Plan","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1729-ontap-rest-api-endpoint-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_REST_API_ENDPOINT_RUNNER_SUMMARY_V1","ONTAP REST API Endpoint Runner Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1730-ontap-rest-api-endpoint-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_CLUSTER_INVENTORY_PRESENCE_SUMMARY_V1","ONTAP Cluster Inventory Presence Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1731-ontap-cluster-inventory-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_CLUSTER_INVENTORY_STATUS_SUMMARY_V1","ONTAP Cluster Inventory Status Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1732-ontap-cluster-inventory-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_CLUSTER_INVENTORY_CONFIGURATION_SUMMARY_V1","ONTAP Cluster Inventory Configuration Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1733-ontap-cluster-inventory-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_CLUSTER_INVENTORY_COUNT_SUMMARY_V1","ONTAP Cluster Inventory Count Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1734-ontap-cluster-inventory-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_CLUSTER_INVENTORY_RISK_CATEGORY_SUMMARY_V1","ONTAP Cluster Inventory Risk Category Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1735-ontap-cluster-inventory-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_CLUSTER_INVENTORY_EVENT_COUNT_24H_V1","ONTAP Cluster Inventory Event Count 24h","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1736-ontap-cluster-inventory-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_CLUSTER_INVENTORY_EVENT_COUNT_7D_V1","ONTAP Cluster Inventory Event Count 7d","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1737-ontap-cluster-inventory-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_CLUSTER_INVENTORY_GUIDANCE_PLAN_V1","ONTAP Cluster Inventory Guidance Plan","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1738-ontap-cluster-inventory-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_CLUSTER_INVENTORY_QUESTION_PLAN_V1","ONTAP Cluster Inventory Question Plan","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1739-ontap-cluster-inventory-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_CLUSTER_INVENTORY_RUNNER_SUMMARY_V1","ONTAP Cluster Inventory Runner Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1740-ontap-cluster-inventory-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_NODE_HEALTH_PRESENCE_SUMMARY_V1","ONTAP Node Health Presence Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1741-ontap-node-health-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_NODE_HEALTH_STATUS_SUMMARY_V1","ONTAP Node Health Status Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1742-ontap-node-health-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_NODE_HEALTH_CONFIGURATION_SUMMARY_V1","ONTAP Node Health Configuration Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1743-ontap-node-health-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_NODE_HEALTH_COUNT_SUMMARY_V1","ONTAP Node Health Count Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1744-ontap-node-health-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_NODE_HEALTH_RISK_CATEGORY_SUMMARY_V1","ONTAP Node Health Risk Category Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1745-ontap-node-health-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_NODE_HEALTH_EVENT_COUNT_24H_V1","ONTAP Node Health Event Count 24h","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1746-ontap-node-health-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_NODE_HEALTH_EVENT_COUNT_7D_V1","ONTAP Node Health Event Count 7d","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1747-ontap-node-health-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_NODE_HEALTH_GUIDANCE_PLAN_V1","ONTAP Node Health Guidance Plan","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1748-ontap-node-health-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_NODE_HEALTH_QUESTION_PLAN_V1","ONTAP Node Health Question Plan","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1749-ontap-node-health-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_NODE_HEALTH_RUNNER_SUMMARY_V1","ONTAP Node Health Runner Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1750-ontap-node-health-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_AGGREGATE_CAPACITY_PRESENCE_SUMMARY_V1","ONTAP Aggregate Capacity Presence Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1751-ontap-aggregate-capacity-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_AGGREGATE_CAPACITY_STATUS_SUMMARY_V1","ONTAP Aggregate Capacity Status Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1752-ontap-aggregate-capacity-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_AGGREGATE_CAPACITY_CONFIGURATION_SUMMARY_V1","ONTAP Aggregate Capacity Configuration Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1753-ontap-aggregate-capacity-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_AGGREGATE_CAPACITY_COUNT_SUMMARY_V1","ONTAP Aggregate Capacity Count Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1754-ontap-aggregate-capacity-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_AGGREGATE_CAPACITY_RISK_CATEGORY_SUMMARY_V1","ONTAP Aggregate Capacity Risk Category Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1755-ontap-aggregate-capacity-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_AGGREGATE_CAPACITY_EVENT_COUNT_24H_V1","ONTAP Aggregate Capacity Event Count 24h","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1756-ontap-aggregate-capacity-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_AGGREGATE_CAPACITY_EVENT_COUNT_7D_V1","ONTAP Aggregate Capacity Event Count 7d","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1757-ontap-aggregate-capacity-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_AGGREGATE_CAPACITY_GUIDANCE_PLAN_V1","ONTAP Aggregate Capacity Guidance Plan","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1758-ontap-aggregate-capacity-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_AGGREGATE_CAPACITY_QUESTION_PLAN_V1","ONTAP Aggregate Capacity Question Plan","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1759-ontap-aggregate-capacity-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_AGGREGATE_CAPACITY_RUNNER_SUMMARY_V1","ONTAP Aggregate Capacity Runner Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1760-ontap-aggregate-capacity-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_VOLUME_CAPACITY_PRESENCE_SUMMARY_V1","ONTAP Volume Capacity Presence Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1761-ontap-volume-capacity-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_VOLUME_CAPACITY_STATUS_SUMMARY_V1","ONTAP Volume Capacity Status Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1762-ontap-volume-capacity-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_VOLUME_CAPACITY_CONFIGURATION_SUMMARY_V1","ONTAP Volume Capacity Configuration Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1763-ontap-volume-capacity-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
"STORAGE_NETAPP_ONTAP_VOLUME_CAPACITY_COUNT_SUMMARY_V1","ONTAP Volume Capacity Count Summary","netapp-ontap-enterprise-evidence-v1","action-layers/windows/storage-admin/netapp-ontap-enterprise-evidence-v1/scripts/checks/1764-ontap-volume-capacity-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","netapp-ontap-enterprise-evidence-v1","evidence"
