"number","action_id","title","layer","script_path","script_sha256","mutation_capable","stores_credentials","stores_target_inventory","evidence"
"4263","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_COMMVAULT_COMMSERVE_DR_BACKUP_CONFIGURATION_SUMMARY_V1","Commvault Commserve Dr Backup Configuration Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4263-commvault-commserve-dr-backup-configuration-summary.ps1","adae52b8b55acdd27ea10fbd36a02159c5b56bfb5f9670f9351bd557a241cfff","False","False","False","safe sanitized evidence only"
"4264","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_COMMVAULT_COMMSERVE_DR_BACKUP_COUNT_SUMMARY_V1","Commvault Commserve Dr Backup Count Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4264-commvault-commserve-dr-backup-count-summary.ps1","f227ddb2e8a5b859e3923381a73c8b7bbd8c7cb31400cbc91e61f3a7a9b3f6b9","False","False","False","safe sanitized evidence only"
"4265","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_COMMVAULT_COMMSERVE_DR_BACKUP_RISK_CATEGORY_SUMMARY_V1","Commvault Commserve Dr Backup Risk Category Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4265-commvault-commserve-dr-backup-risk-category-summary.ps1","9f93f4a0af774a7cc640723143bd234b901944eb86d9c43922e91ccce9e44e38","False","False","False","safe sanitized evidence only"
"4266","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_COMMVAULT_COMMSERVE_DR_BACKUP_EVENT_COUNT_24H_V1","Commvault Commserve Dr Backup Event Count 24h","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4266-commvault-commserve-dr-backup-event-count-24h.ps1","9ff1fdc522d56b22e38b24c56a746ae8ba173fd04fffb92401d50758d550810b","False","False","False","safe sanitized evidence only"
"4267","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_COMMVAULT_COMMSERVE_DR_BACKUP_EVENT_COUNT_7D_V1","Commvault Commserve Dr Backup Event Count 7d","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4267-commvault-commserve-dr-backup-event-count-7d.ps1","772bd5aef7a79e448d3ff6cef25ca0ecb742da4f90da836bbef17e1c0686239b","False","False","False","safe sanitized evidence only"
"4268","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_COMMVAULT_COMMSERVE_DR_BACKUP_GUIDANCE_PLAN_V1","Commvault Commserve Dr Backup Guidance Plan","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4268-commvault-commserve-dr-backup-guidance-plan.ps1","541e3ff32e630f1f9044090603c441867a3046a8c0d292c6ac05361d11a3563c","False","False","False","safe sanitized evidence only"
"4269","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_COMMVAULT_COMMSERVE_DR_BACKUP_QUESTION_PLAN_V1","Commvault Commserve Dr Backup Question Plan","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4269-commvault-commserve-dr-backup-question-plan.ps1","fdfb6a226d153c997d3cb3ab908835be66ad6f1a9c9cec1476c2dcb04c6ce400","False","False","False","safe sanitized evidence only"
"4270","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_COMMVAULT_COMMSERVE_DR_BACKUP_RUNNER_SUMMARY_V1","Commvault Commserve Dr Backup Runner Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4270-commvault-commserve-dr-backup-runner-summary.ps1","e06fa5786600120b94eb696076132314c27976e75ace12ccd8e414709b582de6","False","False","False","safe sanitized evidence only"
"4271","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_MEDIAAGENT_CAPACITY_POSTURE_PRESENCE_SUMMARY_V1","Mediaagent Capacity Posture Presence Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4271-mediaagent-capacity-posture-presence-summary.ps1","fc31656ec9a2169b18cb940cad64dc79e321a0dac18a20ec2c27a3eaa8306947","False","False","False","safe sanitized evidence only"
"4272","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_MEDIAAGENT_CAPACITY_POSTURE_STATUS_SUMMARY_V1","Mediaagent Capacity Posture Status Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4272-mediaagent-capacity-posture-status-summary.ps1","bc34c8e0ac18ae4e3803594887d69ab58153d3216c9f1e9f8bf4eb114cdef9fd","False","False","False","safe sanitized evidence only"
"4273","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_MEDIAAGENT_CAPACITY_POSTURE_CONFIGURATION_SUMMARY_V1","Mediaagent Capacity Posture Configuration Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4273-mediaagent-capacity-posture-configuration-summary.ps1","2e1aef0585b251ec0179ac43202c5f339b797874c5bd01b837140604174e4e75","False","False","False","safe sanitized evidence only"
"4274","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_MEDIAAGENT_CAPACITY_POSTURE_COUNT_SUMMARY_V1","Mediaagent Capacity Posture Count Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4274-mediaagent-capacity-posture-count-summary.ps1","4323858751729de1c4f725842dc89269aaae401ae61d54a8ac825470bd52577c","False","False","False","safe sanitized evidence only"
"4275","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_MEDIAAGENT_CAPACITY_POSTURE_RISK_CATEGORY_SUMMARY_V1","Mediaagent Capacity Posture Risk Category Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4275-mediaagent-capacity-posture-risk-category-summary.ps1","6317751fef650384c567aff714d16f9a95f30ca3d5e0ac3b6374c219f056b9d7","False","False","False","safe sanitized evidence only"
"4276","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_MEDIAAGENT_CAPACITY_POSTURE_EVENT_COUNT_24H_V1","Mediaagent Capacity Posture Event Count 24h","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4276-mediaagent-capacity-posture-event-count-24h.ps1","abdf8456258410e35445b1577f936e11f46e81c139ca058652b3579619e343a2","False","False","False","safe sanitized evidence only"
"4277","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_MEDIAAGENT_CAPACITY_POSTURE_EVENT_COUNT_7D_V1","Mediaagent Capacity Posture Event Count 7d","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4277-mediaagent-capacity-posture-event-count-7d.ps1","d3fa8c12e0ab638831691e77f90318edd6692c98a2f845760353433527ef4dbb","False","False","False","safe sanitized evidence only"
"4278","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_MEDIAAGENT_CAPACITY_POSTURE_GUIDANCE_PLAN_V1","Mediaagent Capacity Posture Guidance Plan","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4278-mediaagent-capacity-posture-guidance-plan.ps1","f89638333164d21277725b8b04741faa26190a1e9d52efcecac68e55a98eaacb","False","False","False","safe sanitized evidence only"
"4279","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_MEDIAAGENT_CAPACITY_POSTURE_QUESTION_PLAN_V1","Mediaagent Capacity Posture Question Plan","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4279-mediaagent-capacity-posture-question-plan.ps1","64ef1e1259a0f7b017d2784468259dfb13d6e9e30983c47145d040acec82c6b1","False","False","False","safe sanitized evidence only"
"4280","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_MEDIAAGENT_CAPACITY_POSTURE_RUNNER_SUMMARY_V1","Mediaagent Capacity Posture Runner Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4280-mediaagent-capacity-posture-runner-summary.ps1","4d430772e2ed6be09c7e1dc6f1e18a18618da302e3f22094efec8516099466be","False","False","False","safe sanitized evidence only"
"4281","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_DEDUPE_DATABASE_RISK_POSTURE_PRESENCE_SUMMARY_V1","Dedupe Database Risk Posture Presence Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4281-dedupe-database-risk-posture-presence-summary.ps1","f00502f3c91784ab47fdb3f636049bac2466c2f2337f351563d2653f52d6be38","False","False","False","safe sanitized evidence only"
"4282","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_DEDUPE_DATABASE_RISK_POSTURE_STATUS_SUMMARY_V1","Dedupe Database Risk Posture Status Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4282-dedupe-database-risk-posture-status-summary.ps1","c400c3f39a79a93a96784c4bd1b6064bf94ce2b4645e94d2e48daa48e4be4043","False","False","False","safe sanitized evidence only"
"4283","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_DEDUPE_DATABASE_RISK_POSTURE_CONFIGURATION_SUMMARY_V1","Dedupe Database Risk Posture Configuration Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4283-dedupe-database-risk-posture-configuration-summary.ps1","47b6f146774c023a3d32f4e29f72e69d3b3ad6bbfd66dc574c61c1c0bd04c408","False","False","False","safe sanitized evidence only"
"4284","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_DEDUPE_DATABASE_RISK_POSTURE_COUNT_SUMMARY_V1","Dedupe Database Risk Posture Count Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4284-dedupe-database-risk-posture-count-summary.ps1","b7ac2b6902704367140e19e74241603cc3102820cb1ec6e5da5e29c6fbe06fc7","False","False","False","safe sanitized evidence only"
"4285","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_DEDUPE_DATABASE_RISK_POSTURE_RISK_CATEGORY_SUMMARY_V1","Dedupe Database Risk Posture Risk Category Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4285-dedupe-database-risk-posture-risk-category-summary.ps1","1f7e0c7c5ffffcd77d23a0c0ef87e554a4e21fec4a6347156ff9c23ed57e5af8","False","False","False","safe sanitized evidence only"
"4286","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_DEDUPE_DATABASE_RISK_POSTURE_EVENT_COUNT_24H_V1","Dedupe Database Risk Posture Event Count 24h","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4286-dedupe-database-risk-posture-event-count-24h.ps1","c48791958674cf7e2b683c289a496846eb2570d873d298a29566c68849dcc9be","False","False","False","safe sanitized evidence only"
"4287","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_DEDUPE_DATABASE_RISK_POSTURE_EVENT_COUNT_7D_V1","Dedupe Database Risk Posture Event Count 7d","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4287-dedupe-database-risk-posture-event-count-7d.ps1","b780241db31c28527ec3cb79df5b94c0cd626395aa71ce4ee963baaeeccbc0a7","False","False","False","safe sanitized evidence only"
"4288","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_DEDUPE_DATABASE_RISK_POSTURE_GUIDANCE_PLAN_V1","Dedupe Database Risk Posture Guidance Plan","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4288-dedupe-database-risk-posture-guidance-plan.ps1","35d03ddd55bd0e02e915cd2470d1abb9ad9b976db2f678500102308f9d8c5312","False","False","False","safe sanitized evidence only"
"4289","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_DEDUPE_DATABASE_RISK_POSTURE_QUESTION_PLAN_V1","Dedupe Database Risk Posture Question Plan","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4289-dedupe-database-risk-posture-question-plan.ps1","59e1cb64671bea5fd2b2a3a03f52a8ddf1ef1a46e7af4fa1c91774d850860a47","False","False","False","safe sanitized evidence only"
"4290","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_DEDUPE_DATABASE_RISK_POSTURE_RUNNER_SUMMARY_V1","Dedupe Database Risk Posture Runner Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4290-dedupe-database-risk-posture-runner-summary.ps1","4cb6875f2a2ad1d44709bed6ae02bbdc1aa806b2a11e610a905c8325a65ed4e8","False","False","False","safe sanitized evidence only"
"4291","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_BACKUP_JOB_FAILURE_TREND_PRESENCE_SUMMARY_V1","Backup Job Failure Trend Presence Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4291-backup-job-failure-trend-presence-summary.ps1","d6f1f3903d3a5c68d429ae235f85d53e5fddb7ee8640ff2b7f35d3b20a8b196b","False","False","False","safe sanitized evidence only"
"4292","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_BACKUP_JOB_FAILURE_TREND_STATUS_SUMMARY_V1","Backup Job Failure Trend Status Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4292-backup-job-failure-trend-status-summary.ps1","7df720cea875f5c5d3a0d7d13ebb7e2c804397c07ffb68417e878d7f55bc084b","False","False","False","safe sanitized evidence only"
"4293","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_BACKUP_JOB_FAILURE_TREND_CONFIGURATION_SUMMARY_V1","Backup Job Failure Trend Configuration Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4293-backup-job-failure-trend-configuration-summary.ps1","ae7a09e2e99d5a1eea4b320e738cf70d0b436abb0e38b057d27ef3b78a4eab15","False","False","False","safe sanitized evidence only"
"4294","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_BACKUP_JOB_FAILURE_TREND_COUNT_SUMMARY_V1","Backup Job Failure Trend Count Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4294-backup-job-failure-trend-count-summary.ps1","d6f2f568775f32536b33aac700f6369af3554f18416a20ff809cf0a6fc059fe1","False","False","False","safe sanitized evidence only"
"4295","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_BACKUP_JOB_FAILURE_TREND_RISK_CATEGORY_SUMMARY_V1","Backup Job Failure Trend Risk Category Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4295-backup-job-failure-trend-risk-category-summary.ps1","6f81934aee0a14b669b9f8b715f21980aa65fb1266f078b82d6a35011db15821","False","False","False","safe sanitized evidence only"
"4296","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_BACKUP_JOB_FAILURE_TREND_EVENT_COUNT_24H_V1","Backup Job Failure Trend Event Count 24h","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4296-backup-job-failure-trend-event-count-24h.ps1","55bee08ca97bc7a662612b4aef30feba3351afd7d5e3023b4c34f28c9ac3d017","False","False","False","safe sanitized evidence only"
"4297","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_BACKUP_JOB_FAILURE_TREND_EVENT_COUNT_7D_V1","Backup Job Failure Trend Event Count 7d","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4297-backup-job-failure-trend-event-count-7d.ps1","eb7a0f4d4b81b97044ea318ea4f86ee6719c5e1a0e0131b317f548019dec1535","False","False","False","safe sanitized evidence only"
"4298","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_BACKUP_JOB_FAILURE_TREND_GUIDANCE_PLAN_V1","Backup Job Failure Trend Guidance Plan","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4298-backup-job-failure-trend-guidance-plan.ps1","53a78a0631c19cb998f57117ef8c0febc7c93557c0caf7e66e7c99722cb4a227","False","False","False","safe sanitized evidence only"
"4299","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_BACKUP_JOB_FAILURE_TREND_QUESTION_PLAN_V1","Backup Job Failure Trend Question Plan","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4299-backup-job-failure-trend-question-plan.ps1","cfffbdaaba2f52b186ebbbb48f9a7d8bb0ab34534240fa7083c9d72e9b3aad45","False","False","False","safe sanitized evidence only"
"4300","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_BACKUP_JOB_FAILURE_TREND_RUNNER_SUMMARY_V1","Backup Job Failure Trend Runner Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4300-backup-job-failure-trend-runner-summary.ps1","09558890417645c1186c29082d3d9b19734659986210abfbc9db19f72cb6c4ea","False","False","False","safe sanitized evidence only"
"4301","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_RESTORE_JOB_SUCCESS_EVIDENCE_PRESENCE_SUMMARY_V1","Restore Job Success Evidence Presence Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4301-restore-job-success-evidence-presence-summary.ps1","c8aa55b5e86e7e9d2df385c93857439fe86d26837f97182a7698d1ee3fb24e3a","False","False","False","safe sanitized evidence only"
"4302","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_RESTORE_JOB_SUCCESS_EVIDENCE_STATUS_SUMMARY_V1","Restore Job Success Evidence Status Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4302-restore-job-success-evidence-status-summary.ps1","d347e6be1bf2b2ea5c073f51975c9774207aae81b5d80fcd57e855908fc1fdbb","False","False","False","safe sanitized evidence only"
"4303","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_RESTORE_JOB_SUCCESS_EVIDENCE_CONFIGURATION_SUMMARY_V1","Restore Job Success Evidence Configuration Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4303-restore-job-success-evidence-configuration-summary.ps1","d3a076a851b3b5344ec4e50867227e2233d202c84b410fe9df2ac446c79f9efa","False","False","False","safe sanitized evidence only"
"4304","STORAGE_ENTERPRISE_BACKUP_DR_RESILIENCE_EVIDENCE_V1_RESTORE_JOB_SUCCESS_EVIDENCE_COUNT_SUMMARY_V1","Restore Job Success Evidence Count Summary","enterprise-backup-dr-resilience-evidence-v1","action-layers/windows/storage-admin/enterprise-backup-dr-resilience-evidence-v1/scripts/checks/4304-restore-job-success-evidence-count-summary.ps1","343e792c5b07f47a800e559a771c12127cc8d37bc0582937561acaf26be1221c","False","False","False","safe sanitized evidence only"
